Document_ID,Customer_ID,NIK_Extracted,Customer_Name_Extracted,Employer_Extracted,Monthly_Income_Extracted,Account_Number_Extracted,Loan_Amount_Extracted,OCR_Confidence
DOC0000882,C000022,3632064854143567,EKO SAPUTRA,CV Sejahtera,24845000.0,5612899533,317200000.0,0.865
DOC0000571,C000157,3981893226928691,EKO SAPUTRA,PT Digital Indonesia,11561000.0,2153241216,116600000.0,0.91
DOC0000708,C000167,1232243745236485,BUDI WIJAYA,PT Maju Jaya,8749000.0,4308286562,294100000.0,1.0
DOC0000332,C000598,6675564732671163,EKO SAPUTRA,PT Digital Indonesia,29924000.0,6603050421,630000000.0,0.944
DOC0000579,C000616,1060332579335120,DEWI PRATAMA,PT Nusantara,22471000.0,3359435516,447200000.0,1.0
DOC0000059,C000489,1179032559491365,ANDI SANTOSO,PT Digital Indonesia,4906000.0,6032562447,338200000.0,0.996
DOC0000282,C000093,4878737169069886,CITRA LESTARI,CV Sejahtera,37466000.0,5460308025,545800000.0,0.882
DOC0001115,C000254,8519210598037421,BUDI WIJAYA,CV Sejahtera,17760000.0,3652629889,634200000.0,0.99
DOC0000821,C000675,4667304144092678,EKO SAPUTRA,PT Nusantara,25588000.0,6639852092,366400000.0,0.846
DOC0000821,C000146,7005594355579213,DEWI PRATAMA,PT Maju Jaya,46550000.0,7654690844,529200000.0,1.0
DOC0000081,C000081,2007849914841586,Fajar Nugroho,PT Maju Jaya,24503000.0,5650942885,738400000.0,0.779
DOC0001161,C000258,3440736422238785,CITRA LESTARI,PT Bank ABC,19738000.0,4203115792,509300000.0,0.944
DOC0000074,C000427,5590090758198533,BUDI WIJAYA,PT Digital Indonesia,37886000.0,2426671856,642800000.0,0.95
DOC0000991,C000507,2589574113321839,CITRA LESTARI,PT Nusantara,9080000.0,8069557597,750500000.0,0.907
DOC0001107,C000137,4336765395307080,DEWI PRATAMA,CV Sejahtera,6796000.0,4033426402,388500000.0,0.943
DOC0001194,C000298,5145517531957074,CITRA LESTARI,PT Nusantara,25737000.0,1996030279,148200000.0,0.88
DOC0000175,C000382,2986612728988921,CITRA LESTARI,PT Bank ABC,15274000.0,4545169026,151400000.0,0.95
DOC0001188,C000459,8887152111458258,BUDI WIJAYA,PT Digital Indonesia,20969000.0,1935242416,439400000.0,0.939
DOC0000738,C000571,7307387737679975,Fajar Nugroho,PT Maju Jaya,24516000.0,8616072796,659200000.0,0.999
DOC0000762,C000676,1677595608326724,DEWI PRATAMA,CV Sejahtera,30355000.0,1925516364,761000000.0,0.931
DOC0000680,C000408,4082779034464079,DEWI PRATAMA,PT Digital Indonesia,25540000.0,6439688176,414500000.0,0.914
DOC0001082,C000473,9049036072265064,Fajar Nugroho,PT Nusantara,25901000.0,3876759609,59300000.0,0.864
DOC0000915,C000531,4826318819407483,EKO SAPUTRA,PT Nusantara,44629000.0,9982911797,748600000.0,0.973
DOC0000081,C000104,7076426012011366,Fajar Nugroho,CV Sejahtera,10289000.0,5650248167,59700000.0,1.0
DOC0000015,C000304,5661911098047894,ANDI SANTOSO,PT Nusantara,39132000.0,4090171106,51500000.0,0.962
DOC0000713,C000393,4877542742139328,DEWI PRATAMA,PT Digital Indonesia,14070000.0,7255348695,470600000.0,0.766
DOC0000180,C000413,5068701209404358,CITRA LESTARI,PT Digital Indonesia,22494000.0,2893330640,588100000.0,0.92
DOC0000631,C000307,4253628353552355,DEWI PRATAMA,PT Nusantara,44028000.0,9424679377,681400000.0,0.971
DOC0000034,C000650,2440478793440281,Fajar Nugroho,CV Sejahtera,41288000.0,6954316250,263500000.0,0.874
DOC0000694,C000633,1123632002068403,EKO SAPUTRA,PT Bank ABC,4090000.0,6863033737,241600000.0,0.87
DOC0000719,C000534,5369292372506475,Fajar Nugroho,CV Sejahtera,9778000.0,4618489247,295900000.0,1.0
DOC0000920,C000355,6910414847134538,BUDI WIJAYA,CV Sejahtera,16240000.0,2479022442,226200000.0,0.853
DOC0000052,C000570,5874561414720233,EKO SAPUTRA,PT Bank ABC,10373000.0,6625780746,642400000.0,0.897
DOC0000610,C000038,8340319219741602,ANDI SANTOSO,PT Maju Jaya,13925000.0,8991873375,98900000.0,0.853
DOC0000350,C000563,6159642086173291,CITRA LESTARI,PT Nusantara,37233000.0,6793445528,757700000.0,0.956
DOC0000570,C000041,1512643921390599,EKO SAPUTRA,CV Sejahtera,23822000.0,1537262764,266600000.0,1.0
DOC0000903,C000469,3572715545947099,DEWI PRATAMA,PT Nusantara,13300000.0,3350310209,558600000.0,0.915
DOC0000972,C000373,3964688084613799,ANDI SANTOSO,PT Maju Jaya,7389000.0,2856789900,87900000.0,0.922
DOC0000166,C000250,4911781810463401,Fajar Nugroho,PT Bank ABC,34175000.0,1096300072,439300000.0,0.795
DOC0000270,C000094,9041795208570108,CITRA LESTARI,CV Sejahtera,15828000.0,7504416153,386100000.0,1.0
DOC0001081,C000316,4885823607538603,EKO SAPUTRA,PT Bank ABC,21822000.0,2252143351,31100000.0,0.817
DOC0000346,C000188,7632510996080880,EKO SAPUTRA,PT Nusantara,10523000.0,9948885531,771200000.0,0.889
DOC0000942,C000506,1921121631602057,Fajar Nugroho,PT Maju Jaya,10110000.0,5773118755,502400000.0,0.842
DOC0000963,C000238,1761672016649663,Fajar Nugroho,PT Nusantara,37104000.0,6310028446,201700000.0,0.793
DOC0000744,C000601,4439275489407758,Fajar Nugroho,PT Bank ABC,44627000.0,2646134754,702800000.0,0.839
DOC0000504,C000160,2280535757843951,DEWI PRATAMA,PT Bank ABC,44863000.0,5263295740,621200000.0,0.953
DOC0000854,C000116,8971836329444951,BUDI WIJAYA,PT Digital Indonesia,42930000.0,7598426337,326800000.0,0.932
DOC0001150,C000419,9719420622279433,EKO SAPUTRA,PT Maju Jaya,4480000.0,1782919822,785000000.0,0.89
DOC0001005,C000624,2844155941402424,EKO SAPUTRA,PT Maju Jaya,5534000.0,1530716298,478100000.0,1.0
DOC0000714,C000108,7506591791594485,DEWI PRATAMA,PT Maju Jaya,8698000.0,3865172023,542600000.0,0.866
DOC0000216,C000290,7797577658132549,Fajar Nugroho,PT Digital Indonesia,15130000.0,6090990858,488100000.0,0.908
DOC0000964,C000141,2722979974541284,DEWI PRATAMA,CV Sejahtera,12689000.0,5235159722,521600000.0,0.862
DOC0000976,C000558,6612295922453938,Fajar Nugroho,PT Bank ABC,6310000.0,1193676021,619400000.0,0.721
DOC0000352,C000581,1320577910089822,DEWI PRATAMA,PT Nusantara,28426000.0,8189527688,125800000.0,0.899
DOC0000159,C000032,8550252734846543,DEWI PRATAMA,CV Sejahtera,40998000.0,1419650387,461900000.0,0.866
DOC0000197,C000522,2324679885423226,Fajar Nugroho,PT Digital Indonesia,18322000.0,7612624174,379900000.0,0.869
DOC0000303,C000102,9952399476586992,EKO SAPUTRA,CV Sejahtera,9591000.0,8779041004,326700000.0,0.885
DOC0000928,C000067,3590475601915828,EKO SAPUTRA,PT Digital Indonesia,25328000.0,2805087261,667600000.0,0.834
DOC0000909,C000337,2279039290521971,Fajar Nugroho,PT Bank ABC,21414000.0,6105507452,708200000.0,0.883
DOC0000810,C000566,2529036091702524,ANDI SANTOSO,PT Digital Indonesia,17182000.0,3240537163,45300000.0,0.946
DOC0001127,C000696,8113860277342893,ANDI SANTOSO,PT Digital Indonesia,20966000.0,2918445209,644800000.0,0.649
DOC0000399,C000578,4375996418714401,Fajar Nugroho,CV Sejahtera,20580000.0,3578714092,426900000.0,0.95
